STATBL_ID,DTACYCLE_CD,WRTTIME_IDTFR_ID,GRP_ID,GRP_NM,CLS_ID,CLS_NM,ITM_ID,ITM_NM,DTA_VAL,UI_NM,GRP_FULLNM,CLS_FULLNM,ITM_FULLNM,WRTTIME_DESC,YEAR,MONTH,DATE
T245383131632416,MM,201801,60007,8개도,50004,15년 초과 ~ 20년 이하,10001,지수,109.082270769046,지수,8개도,15년 초과 ~ 20년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60042,경원권,50004,15년 초과 ~ 20년 이하,10001,지수,101.269749089703,지수,경기>경원권,15년 초과 ~ 20년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60008,서울,50004,15년 초과 ~ 20년 이하,10001,지수,81.5191663148676,지수,서울,15년 초과 ~ 20년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60035,경기,50004,15년 초과 ~ 20년 이하,10001,지수,85.8947558359737,지수,경기,15년 초과 ~ 20년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60017,인천,50004,15년 초과 ~ 20년 이하,10001,지수,90.5599760803842,지수,인천,15년 초과 ~ 20년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60018,부산,50004,15년 초과 ~ 20년 이하,10001,지수,104.633954898928,지수,부산,15년 초과 ~ 20년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60022,대구,50004,15년 초과 ~ 20년 이하,10001,지수,117.509791348881,지수,대구,15년 초과 ~ 20년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60024,대전,50004,15년 초과 ~ 20년 이하,10001,지수,86.052068488186,지수,대전,15년 초과 ~ 20년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60025,울산,50004,15년 초과 ~ 20년 이하,10001,지수,101.192896558419,지수,울산,15년 초과 ~ 20년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60026,세종,50004,15년 초과 ~ 20년 이하,10001,지수,86.353692253247,지수,세종,15년 초과 ~ 20년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60027,강원,50004,15년 초과 ~ 20년 이하,10001,지수,103.951588990611,지수,강원,15년 초과 ~ 20년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60028,충북,50004,15년 초과 ~ 20년 이하,10001,지수,101.11542155482,지수,충북,15년 초과 ~ 20년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60029,충남,50004,15년 초과 ~ 20년 이하,10001,지수,109.28880554784,지수,충남,15년 초과 ~ 20년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60030,전북,50004,15년 초과 ~ 20년 이하,10001,지수,98.8130875366256,지수,전북,15년 초과 ~ 20년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60032,경북,50004,15년 초과 ~ 20년 이하,10001,지수,108.551872499655,지수,경북,15년 초과 ~ 20년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60033,경남,50004,15년 초과 ~ 20년 이하,10001,지수,121.784930273314,지수,경남,15년 초과 ~ 20년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60034,제주,50004,15년 초과 ~ 20년 이하,10001,지수,90.8139295815457,지수,제주,15년 초과 ~ 20년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60009,강북지역,50005,20년 초과,10001,지수,87.3683864034528,지수,서울>강북지역,20년 초과,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60031,전남,50005,20년 초과,10001,지수,106.8960834614,지수,전남광주>전남,20년 초과,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60036,경부1권,50005,20년 초과,10001,지수,68.6043723164844,지수,경기>경부1권,20년 초과,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60019,중부산권,50005,20년 초과,10001,지수,106.947750701936,지수,부산>중부산권,20년 초과,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60010,도심권,50005,20년 초과,10001,지수,78.8186809368631,지수,서울>강북지역>도심권,20년 초과,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60001,전국,50005,20년 초과,10001,지수,93.2003553655259,지수,전국,20년 초과,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60023,광주,50005,20년 초과,10001,지수,99.8134946477566,지수,전남광주>광주,20년 초과,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60002,수도권,50005,20년 초과,10001,지수,81.1472013438868,지수,수도권,20년 초과,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60020,동부산권,50005,20년 초과,10001,지수,99.8709624662454,지수,부산>동부산권,20년 초과,지수,2018년 1월,2018,1,2018-01-01
